genre,track_id,track_name,artist_name,tempo,danceability,energy,acousticness,duration_ms,instrumentalness,liveness,loudness,mode,speechiness,time_signature,valence
country,4686eQ81DEswHa90bcdlC9,Rock and A Hard Place,Bailey Zimmerman,121.991,0.582,0.568,0.577,207541,0.0,0.105,-7.3,1,0.0275,3,0.394
country,67wUHsoXdZ8UOLt6rodpQ9,Cold Beer Calling My Name,Jameson Rodgers,147.931,0.585,0.863,0.0446,210560,0.0,0.0937,-4.061,1,0.0401,4,0.788
country,4FdPnT2cFrpWCmWZd7GXc3,One Mississippi,Kane Brown,100.089,0.471,0.846,0.00279,213719,2.86e-06,0.145,-5.269,1,0.0389,4,0.539
country,2DwbFtfC6sXBiVDPmju8Dd,Happy Anywhere (feat. Gwen Stefani),Blake Shelton,165.755,0.538,0.745,0.1,170173,0.0,0.063,-5.774,1,0.0387,4,0.669
country,3nsfB1vus2qaloUdcBZvDu,All Too Well (Taylor's Version),Taylor Swift,185.972,0.44,0.528,0.0171,329160,0.00203,0.234,-7.809,1,0.0317,4,0.132
country,69AIpwGNLxr4qS1X5ynx60,Buy Dirt,Jordan Davis,177.945,0.586,0.559,0.639,167480,0.0,0.0872,-6.725,1,0.05,4,0.437
country,6aNwDe5YH5YUPlpHkku52w,Sunshine & Whiskey,Frankie Ballard,92.983,0.67,0.737,0.223,182400,0.0,0.325,-6.794,1,0.0434,4,0.754
country,7K3BhSpAxZBznislvUMVtn,Last Night,Morgan Wallen,203.812,0.492,0.673,0.413,163855,0.0,0.137,-5.431,1,0.0347,4,0.488
country,5f3MXmTmstozFg0BH1yPUk,If I Didn't Love You,Jason Aldean,184.075,0.456,0.679,0.176,212030,0.0,0.103,-4.802,1,0.0324,4,0.483
country,2afB4eV1KWBqLqFqME6PTh,Take My Name,Parmalee,163.957,0.559,0.66,0.222,157907,0.0,0.193,-4.143,1,0.0512,4,0.574
country,1zYZs8Vbjhbzx5M3olcRnm,Memory I Don't Mess With,Lee Brice,91.541,0.617,0.704,0.171,180617,0.0,0.0924,-7.61,0,0.0258,4,0.57
country,7vF3xkCMvZjAe2nTWY0uQZ,Made For You,Jake Owen,82.125,0.581,0.441,0.77,238400,2.75e-05,0.111,-6.829,1,0.0268,4,0.337
country,2Hc4t9N2nt37oO4sF9BynI,I Hope,Gabby Barrett,150.01,0.561,0.536,0.0951,209229,0.0,0.114,-6.227,1,0.0346,4,0.378
country,3OMpIoONQH8rSscaZLozFQ,Old Alabama (feat. Alabama),Brad Paisley,115.616,0.378,0.903,0.103,301800,0.000285,0.134,-4.538,1,0.0533,4,0.457
country,1yRke3PmsyFrYlFZOAkABk,half of my hometown (feat. Kenny Chesney),Kelsea Ballerini,138.034,0.57,0.618,0.153,231832,0.0,0.159,-4.966,1,0.0445,4,0.286
country,0gNrujgnSfw4LuSvd0Jbs6,Damn Strait,Scotty McCreery,144.022,0.523,0.64,0.0512,230227,5.52e-05,0.0675,-6.15,1,0.0295,4,0.48
country,0clSHsrHl2irBkObcLEZqS,I Love My Country,Florida Georgia Line,140.093,0.525,0.94,0.0283,185467,0.0,0.236,-3.546,1,0.065,4,0.636
country,3o89rUVV66I2sSvXahzgQ3,Come Back Song,Darius Rucker,177.755,0.516,0.75,0.15,235147,0.0,0.114,-5.621,1,0.0382,4,0.744
country,6NHpyYvJyQsg2nXXzGYc2R,Thought You Should Know,Morgan Wallen,139.993,0.529,0.695,0.488,215572,1.24e-05,0.142,-6.174,1,0.0278,4,0.514
country,0Al3wN3keprGTSgG8NBwjr,I Hope You’re Happy Now,Carly Pearce,118.036,0.591,0.814,0.168,198689,8.87e-06,0.142,-4.725,1,0.0365,4,0.313
country,5TI10v8sy9VPp5YhVRVK1f,Lonely If You Are,Chase Rice,84.979,0.681,0.726,0.162,176729,0.0,0.119,-5.1,1,0.0453,4,0.819
country,0lnpnsrVaW9elGgRxpDCgE,Fancy Like,Walker Hayes,80.018,0.649,0.76,0.114,161853,0.0,0.317,-6.487,1,0.0574,4,0.843
country,6vC90OOjZR165Hw8CpsqEm,Pretty Heart,Parker McCollum,132.0,0.562,0.683,0.00531,244798,0.0,0.107,-4.427,1,0.0296,4,0.384
country,3DA4SE262k6rdEtlHteNyq,Die From A Broken Heart,Maddie & Tae,76.043,0.596,0.522,0.372,188320,0.0,0.291,-6.633,1,0.0358,4,0.443
country,7awFBRzXpFoy8YIm9zOb5s,Dirt Road Anthem,Jason Aldean,127.037,0.678,0.739,0.32,229413,2.36e-06,0.116,-5.068,1,0.0352,4,0.658
country,5QS8PNEWbqTEZyQ6e9ZbJf,Things a Man Oughta Know,Lainey Wilson,139.931,0.659,0.683,0.513,203373,4.93e-06,0.133,-5.623,1,0.0312,4,0.397
country,3d0UvSeEHiTvWSIP9SjU6K,Unforgettable,Thomas Rhett,130.05,0.665,0.749,0.0288,157080,0.000102,0.0835,-5.507,1,0.0293,4,0.814
country,1R7BdX107smGkRqd3cuTT3,This Is Us,Jimmie Allen,145.059,0.552,0.871,0.136,205827,0.0,0.0448,-4.613,1,0.0348,4,0.519
country,7GAaTpSoTWUTbP2Yxlt4Hd,Need You Now,Lady A,107.884,0.581,0.717,0.0298,236440,0.000185,0.243,-4.433,1,0.0318,4,0.316
country,4yknpgjf4GeFgPQ8FhKuRL,Craving You,Thomas Rhett,104.98,0.603,0.837,0.000776,227373,0.0,0.37,-3.76,0,0.0362,4,0.527
country,7Il2yWQmsqKgSkLQvHTPUI,Tequila,Dan + Shay,86.131,0.474,0.594,0.0292,195987,0.0,0.133,-5.756,1,0.0289,4,0.503
country,14GwnOeC9qYEKEA6uOZepa,One Of Them Girls,Lee Brice,95.987,0.643,0.79,0.294,188893,0.0,0.107,-6.079,1,0.0462,4,0.8
country,5uU1uuyaUIBOiiUSQG7Wl3,You Proof,Morgan Wallen,119.706,0.731,0.85,0.252,157478,0.0,0.605,-4.913,1,0.0336,4,0.644
country,4u26EevCNXMhlvE1xFBJwX,If I Die Young,The Band Perry,130.739,0.606,0.497,0.348,222773,0.0,0.275,-6.611,1,0.0277,4,0.362
country,0Z7nGFVCLfixWctgePsRk9,TEXAS HOLD 'EM,Beyoncé,110.012,0.727,0.711,0.582,233457,0.0,0.158,-6.549,1,0.078,4,0.375
country,3npzogdOEiVsieXmmhBepL,The Bones,Maren Morris,77.004,0.612,0.57,0.279,197293,0.0,0.0963,-6.642,0,0.0347,4,0.335
country,4AwZxUc5A5wZ2NQcwVVmel,May We All,Florida Georgia Line,75.029,0.494,0.913,0.047,226173,0.0,0.348,-4.252,1,0.04,4,0.651
country,027269uzraETHuoG6aMs6a,Waves,Luke Bryan,136.053,0.494,0.771,0.0649,228440,0.0,0.11,-4.309,1,0.0626,4,0.371
country,4sf2L157iEgAR7yrCNLgSq,Breaking Up Was Easy In The 90's,Sam Hunt,145.913,0.562,0.649,0.231,215933,0.0,0.341,-5.4,1,0.0494,4,0.376
country,2WahPIxksbHNOYxcV9OUnJ,Knee Deep (feat. Jimmy Buffett),Zac Brown Band,90.987,0.715,0.584,0.432,203173,1.41e-06,0.095,-8.231,1,0.0296,4,0.61
country,5UzU0qw21okODBNUnxptVo,"Lover, Lover",Jerrod Niemann,112.473,0.879,0.567,0.186,193733,0.0,0.622,-6.509,1,0.0588,4,0.948
country,3un2KQUaQ2brEpd8dK93wI,Beat of the Music,Brett Eldredge,109.999,0.629,0.808,0.00898,179293,9.06e-06,0.0751,-4.125,1,0.0269,4,0.773
country,7B6m8tHAYZsOKOKMU5SR2n,Take A Back Road,Rodney Atkins,169.902,0.581,0.856,0.183,209427,0.0,0.0871,-4.0,1,0.0783,4,0.918
country,3NgcaTIgVh77DdwAInp996,Good Girl,Dustin Lynch,80.512,0.711,0.696,0.16,189533,0.0,0.17,-5.05,1,0.0869,4,0.694
country,3w7CZW7YbtKUmGVykBps4T,Drink In My Hand,Eric Church,113.044,0.626,0.913,0.00635,191307,0.0,0.293,-4.452,1,0.0318,4,0.946
country,0AzcFP8ISum1BgJaT6LnQf,Made In America,Toby Keith,172.13,0.497,0.721,0.0515,193133,0.0,0.106,-5.943,1,0.0316,4,0.421
country,0y44Oz1T9uWDKg4SFDWRWH,Honey Bee,Blake Shelton,205.57,0.481,0.849,0.00167,210720,1.49e-06,0.121,-5.131,1,0.0385,4,0.723
country,6NhS5LwYbJ6xD7BGvlWRJO,One Margarita,Luke Bryan,89.997,0.641,0.842,0.0969,193427,0.0,0.169,-4.872,1,0.0464,4,0.738
country,1irAliF0T8sLIOPJp6n7rU,Single Saturday Night,Cole Swindell,81.949,0.623,0.79,0.118,187684,0.0,0.226,-5.07,1,0.0473,4,0.694
country,6KSKsSIH7nEiHCCLTqje41,Are You Gonna Kiss Me or Not,Thompson Square,151.941,0.483,0.705,0.0422,185493,0.0,0.097,-3.781,1,0.0296,4,0.601
country,698eQRku24PIYPQPHItKlA,She Got the Best of Me,Luke Combs,150.99,0.533,0.907,0.0292,183160,0.0,0.386,-3.793,1,0.0406,4,0.7
country,1tf4Bfk8JIKryLpWYRvyiI,Whiskey And Rain,Michael Ray,100.021,0.653,0.623,0.508,206507,3.32e-06,0.285,-4.56,1,0.0244,4,0.718
country,33T9t0Ts4Ycz3dRoMxBoOT,Long Live,Florida Georgia Line,129.973,0.612,0.842,0.185,152373,0.0,0.151,-3.547,1,0.0372,4,0.596
country,1XazlqB4YAtvouCmJPWXlM,Wanna Be That Song,Brett Eldredge,144.065,0.518,0.686,0.114,236227,0.0,0.114,-4.911,1,0.0313,4,0.334
country,46gdSYZIwcEVM6gy8qjHiK,Springsteen,Eric Church,104.023,0.692,0.809,0.1,263387,9.77e-05,0.185,-5.935,1,0.0255,4,0.927
country,3bM615CBDxo84bY8KbfP8W,Redneck Country Boys,Alaura Lynne,97.996,0.759,0.914,0.434,193538,0.0,0.324,-3.237,1,0.0435,4,0.87
country,1vwx3WSvfBS5zO8mhTDcAm,If It Was Still Summer,Jake Simon,124.037,0.522,0.895,0.00272,212089,0.00029,0.375,-5.526,0,0.0633,4,0.516
country,5lwIERcDaSWc1cgUt8fyNW,Takes You Back,Bryan Lanning,104.047,0.646,0.864,0.0403,176483,0.0,0.0933,-4.83,1,0.0424,4,0.568
country,0uRrG2jRR5tuifsYIJHEao,Sand In My Boots,Morgan Wallen,69.877,0.403,0.537,0.59,202133,0.0,0.112,-6.628,1,0.031,4,0.414
country,03IdmP4frla6BCFZH6rkaF,God Gave Me You,Blake Shelton,151.977,0.483,0.844,0.00481,229533,7.29e-05,0.405,-5.043,1,0.0314,4,0.543
country,3CrmgANkKOSLPl2uHTqzKl,Get Me Some Of That,Thomas Rhett,176.162,0.453,0.865,0.0753,189360,0.0,0.246,-5.315,1,0.0664,4,0.773
country,203lAMNjyNvuFUHXUxh3hI,Colder Weather,Zac Brown Band,135.979,0.667,0.381,0.458,273893,0.0,0.116,-7.494,1,0.0294,4,0.199
country,2UikqkwBv7aIvlixeVXHWt,You Should Probably Leave,Chris Stapleton,183.89,0.602,0.477,0.268,213493,3.1e-05,0.173,-8.425,1,0.032,4,0.552
country,2DINVEELpI3ibUW2EzeDs7,Undivided,Tim McGraw,89.992,0.583,0.812,0.131,175921,0.0,0.201,-4.684,1,0.0299,4,0.408
country,6OFW4NMvit2vYUp8q3leoN,Kick It In The Sticks,Brantley Gilbert,158.028,0.493,0.843,0.00507,226760,0.0,0.114,-5.924,0,0.0707,4,0.523
country,2vWFVrnWCKbuG46aG9fXrD,GOOD TIME,Niko Moon,138.084,0.802,0.59,0.0874,214720,0.0,0.275,-7.189,1,0.0493,4,0.687
country,0Z0kNthq0sS4lvGz9SSlBF,7 Summers,Morgan Wallen,101.961,0.625,0.775,0.431,210123,5.23e-05,0.12,-5.199,1,0.0248,4,0.588
country,40EHxlkXxnQEdFxIGOQp1g,Star Of The Show,Thomas Rhett,102.001,0.691,0.629,0.119,181200,0.0,0.169,-5.828,1,0.0275,4,0.606
country,6Ts11soXGNR397uTRU9MZO,Home,Mitch Zorn,154.045,0.488,0.828,0.0194,173669,3.33e-05,0.178,-6.03,1,0.0295,4,0.631
country,31OLRpkgpIH6a1VmVi2bpd,Just A Kiss,Lady A,145.047,0.564,0.623,0.399,214440,0.0,0.0914,-7.248,1,0.0318,4,0.307
country,6vuAjHpUrOVoY2hedswbdb,Still Make Cowgirls,Karli June,143.888,0.498,0.756,0.036,188413,0.0,0.373,-4.517,0,0.0349,4,0.5
country,2OtzJyR8aP7kDBmaouIk0S,Flyin' Now,Jeremy Michael,120.135,0.534,0.857,0.00162,244800,0.233,0.357,-2.847,0,0.0348,4,0.735
country,2VQpQquVd2thGBqqp6wRQZ,Single at the Same Time,Zach Blair,74.988,0.447,0.787,0.00434,186547,0.0,0.362,-3.975,1,0.0295,4,0.676
country,1oD0CFbrhGtjwT6FuYOqou,Pick Your Poison,Makenzie Phipps,95.916,0.55,0.888,0.0786,230923,0.0,0.652,-5.075,0,0.0668,4,0.301
country,109mGOiNP2DBZP6EiUkuNH,Top of the Hill,Connor McCutcheon,89.996,0.652,0.527,0.106,148860,0.0,0.22,-5.052,0,0.0317,4,0.431
country,3vTJPyjA7EODUmkEcTwG3z,Could've Been Me,Alex Mather,147.902,0.454,0.812,0.113,191401,0.0,0.159,-4.659,1,0.0453,4,0.406
country,0YoPDhxcPiO8dHIRySEo9k,Love Letter,Connor McCutcheon,78.077,0.469,0.646,0.614,174377,0.0,0.12,-5.093,1,0.0391,4,0.408
country,2vCFmMJoVuxNiSKSRGCY8R,N.A.S.C.A.R,DINER,186.229,0.505,0.786,0.0145,113880,0.0,0.331,-4.378,1,0.0547,4,0.717
country,70mVX1VeJN9xGxV3GXOaFu,Slow Down,Nick Walker,150.025,0.512,0.864,0.116,191004,2.28e-06,0.261,-5.189,1,0.0441,4,0.817
country,1D7cfiC5mxqHfTCcOiRBej,Love You Like I Used To,Russell Dickerson,152.047,0.501,0.788,0.12,186613,0.0,0.137,-4.624,1,0.0415,4,0.61
country,7kJn4buuMo2PT1xqayOzYy,Friday Me,Cody Cozz,119.932,0.552,0.848,0.0275,142742,0.0,0.131,-3.393,1,0.0529,4,0.492
country,5Cg9bqxh95RTEBV7ZirvN5,Pour Decisions,Ryan and Rory,95.002,0.633,0.784,0.097,179133,0.0,0.325,-3.577,0,0.0285,4,0.91
country,57uyP9vGOqQDgLjYi0Jpyr,Everything Between,Tyler Conti,99.63,0.529,0.788,0.0409,188926,1.49e-06,0.166,-6.337,1,0.0395,4,0.387
country,5we41d8LzxKchwP6nIAccP,Cadillac,Peter Vance,152.057,0.509,0.817,0.00858,204183,3.32e-05,0.348,-4.647,1,0.0331,4,0.593
country,3Oh65kNgVezqIUCHd7EKiQ,Marlboro Man,Kaleb Sanders,118.028,0.768,0.72,0.42,200420,0.0,0.175,-7.042,1,0.0328,4,0.844
country,3fYhaHVBR2XKkb5IDqBaAO,Ain't What It Was,Reed Foley,197.771,0.396,0.759,0.0687,176161,7.79e-06,0.0834,-4.484,1,0.0466,3,0.351
country,755ziVkJiHIC1av1pPNoZR,Runnin' Around,Scotty Pope,107.948,0.703,0.756,0.0914,166019,0.0,0.0844,-5.337,1,0.0254,4,0.794
country,16dZ1Bybl9vu8djycnuf5q,I Still Pray For You,Richie Allen,87.029,0.561,0.52,0.205,182069,1.36e-06,0.254,-10.071,1,0.0328,4,0.41
country,1nDNEq5aNcSnyCoFU9cOhS,Even If It Breaks Your Heart,Eli Young Band,104.036,0.666,0.541,0.000179,220520,0.0215,0.0973,-4.549,1,0.028,4,0.641
metal,265jHUE2zMARKwtIhkknsS,Numb,Linkin Park,110.072,0.488,0.87,0.00353,187520,0.0,0.484,-4.185,0,0.0421,4,0.211
metal,646J2jOtUe4Jflrmh6JFjN,Bring Me To Life,Evanescence,189.892,0.312,0.946,0.00749,235893,2.93e-06,0.288,-3.209,0,0.107,4,0.297
metal,5V3mdRI2yQxbSsJGDPc5lD,Chop Suey!,System Of A Down,127.204,0.42,0.929,0.000353,210240,0.000747,0.122,-3.899,0,0.121,4,0.3
metal,1bdXMstfxFWYSkEFTnJMoN,Enter Sandman,Metallica,123.257,0.577,0.828,0.00213,331267,0.0114,0.0581,-8.691,0,0.0298,4,0.604
metal,7MeXwzhSDGfqNfuFANgzVC,Toxicity,System Of A Down,116.335,0.407,0.876,0.000254,218933,0.00265,0.215,-4.145,1,0.0529,3,0.521
metal,5JFZ9Dn9Br9d0C3BEaO75L,Back for More,Hurricane on Saturn,125.052,0.679,0.742,0.036,202102,0.0,0.0791,-7.863,0,0.029,4,0.552
metal,4e9eGQYsOiBcftrWXwsVco,Aerials,System Of A Down,79.342,0.364,0.922,0.000915,235053,0.0346,0.0697,-4.217,0,0.0567,4,0.227
metal,4aYLAF6ckQ5ooGGGM7sWAa,The Unforgiven,Metallica,139.261,0.54,0.584,0.0108,386493,0.00296,0.253,-9.579,1,0.0254,4,0.244
metal,11Ojp7JniVvwd0gmgvyKkd,Wrong Side of Heaven,Five Finger Death Punch,149.992,0.481,0.932,0.00721,271000,0.0,0.337,-4.592,0,0.083,4,0.543
metal,0kUBk3PnCat4oPvTlNsStp,One,Metallica,102.178,0.437,0.695,0.00111,447440,0.0857,0.124,-9.447,1,0.0617,3,0.413
metal,6AKWOVOJ81OQfsgxZbJ6QN,Wash It All Away,Five Finger Death Punch,123.576,0.485,0.987,2.08e-05,224906,0.0,0.267,-3.1,1,0.0738,4,0.272
metal,0YiqstoUoXgePF6Oi7ySra,Monsters,Hurricane on Saturn,75.005,0.571,0.894,0.0441,261000,6.15e-06,0.123,-4.561,0,0.0696,4,0.452
metal,2T3blUc9Jnui2a0ZhuNOag,Smooth Criminal,Alien Ant Farm,126.921,0.653,0.966,0.00287,209267,0.0026,0.143,-4.236,0,0.0598,4,0.874
metal,1ENLIbxO4Uma773neTHxbp,Sweet Dreams (Are Made Of This),Marilyn Manson,92.397,0.39,0.642,0.00502,293293,0.565,0.296,-5.266,1,0.0326,4,0.132
metal,1jH2IzZ7JnixFoGG6XSnpf,Rollin' (Air Raid Vehicle),Limp Bizkit,96.249,0.604,0.931,0.00516,213760,0.0,0.271,-3.326,1,0.175,4,0.682
metal,5XcZRgJv3zMhTqCyESjQrF,Poison,Alice Cooper,118.698,0.28,0.908,0.0327,270080,8.85e-06,0.18,-5.509,0,0.109,4,0.26
metal,2w5v6qaB1r5cZ9U1iVdeF8,Paranoid - 2012 - Remaster,Black Sabbath,163.047,0.415,0.647,4.14e-05,166693,0.000847,0.208,-12.021,0,0.0696,4,0.409
metal,2U64TRs9DKbGzs2fPxSGdx,Rescue Light,Hurricane on Saturn,152.041,0.428,0.943,0.00162,199737,0.0,0.814,-4.129,1,0.0798,4,0.605
metal,1PInWkBARsxLyouDqa2GtF,Can You Feel My Heart,Bring Me The Horizon,127.788,0.235,0.86,0.00272,227296,0.0969,0.388,-2.842,0,0.0561,4,0.342
metal,3Y5mKbaQqZzeId7q7rS2cR,Lithium,Evanescence,117.949,0.49,0.63,0.215,224107,0.0,0.122,-3.775,0,0.0352,4,0.205
metal,14GmME5DwHFSIOGsFPe0WY,Bye Bye Beautiful,Nightwish,148.04,0.492,0.887,0.000116,259280,0.000777,0.126,-5.116,1,0.0441,4,0.423
metal,245wkNGnCHF4ke5B0klbRC,Heaven Theme,Avenged Sevenfold,114.996,0.459,0.66,0.0248,291267,0.763,0.0955,-7.043,0,0.0322,4,0.293
metal,4qkrGFb5V8PaI8eBjgrIsu,My Generation,Limp Bizkit,103.904,0.461,0.979,0.00271,221000,3.07e-06,0.118,-2.381,1,0.2,4,0.346
metal,6IadkySzhPNWU0ZrXhVimN,In Ash,Hurricane on Saturn,110.01,0.56,0.846,0.000803,256319,0.000154,0.197,-5.956,0,0.0464,4,0.256
metal,1hntQPOGfiSztG0cASWRoX,I Apologize,Five Finger Death Punch,77.991,0.505,0.929,0.00068,242956,0.0,0.167,-4.69,0,0.0529,4,0.419
metal,1TEZWG1FdjzDdercCguTwj,Nookie,Limp Bizkit,97.574,0.573,0.93,0.0022,289560,0.0716,0.718,-5.998,1,0.0814,4,0.283
metal,1fLlRApgzxWweF1JTf8yM5,Given Up,Linkin Park,100.088,0.655,0.886,0.00113,189293,0.000409,0.0448,-4.116,1,0.0435,4,0.938
metal,6p2liQLGoDaLXgND68bfVt,Coming Undone,Korn,75.052,0.687,0.677,0.000658,199773,0.000146,0.0564,-4.172,1,0.0508,4,0.546
metal,5D6rk7Zr7FRy5m2fDte5fp,Outside,Staind,146.564,0.515,0.594,0.00844,293133,0.00658,0.0752,-4.708,1,0.0262,4,0.218
metal,3PcpJD8HqRaCDZrEtKdH9h,Pollute the Mainstream,Hurricane on Saturn,141.999,0.556,0.83,0.000549,226347,0.000864,0.16,-8.092,1,0.0302,4,0.566
metal,2tAzcTFry1OhmNERFjUR93,Whore,In This Moment,90.0,0.603,0.884,0.0254,245533,0.0,0.0813,-3.821,0,0.0475,4,0.544
metal,3jjU4Pky1ja5J1onU6ei4T,The Vengeful One,Disturbed,170.128,0.238,0.967,0.000213,252003,1.18e-06,0.26,-2.602,0,0.136,4,0.58
metal,2nLj38A7KPJ3GhiVO6zCsJ,Whiskey In The Jar,Metallica,132.986,0.511,0.97,5.6e-06,304693,0.00136,0.18,-3.72,1,0.0414,4,0.566
metal,1aZLIbKEdsyqxyD6iNcrbA,Pour Some Sugar On Me,Def Leppard,84.989,0.267,0.953,0.00211,267307,0.0,0.283,-4.899,0,0.096,4,0.568
metal,7zAt4tdL44D3VuzsvM0N8n,Afterlife,Avenged Sevenfold,110.02,0.487,0.949,0.000429,352427,2.91e-05,0.231,-4.217,0,0.0798,4,0.406
metal,6d2bkGmpzE0sfajoHLDcQa,When War Comes,Hurricane on Saturn,139.878,0.476,0.854,0.01,214821,6.73e-05,0.603,-5.586,0,0.0632,4,0.213
metal,6p8eFfPw3nQkf37aT3AkmK,Fear of the Dark - 2015 Remaster,Iron Maiden,109.825,0.308,0.866,0.000739,438120,0.00141,0.232,-5.671,0,0.059,4,0.227
metal,31RTFPrB7wmYBhlkM2ILXG,Sugar,System Of A Down,131.073,0.451,0.889,0.00167,153800,0.00215,0.258,-2.693,1,0.261,4,0.586
metal,0tWEB6BxbI48XN79QE1JbT,Everybody's Fool,Evanescence,95.111,0.437,0.835,0.00145,195880,2.27e-05,0.245,-5.076,0,0.0405,4,0.296
metal,6uRlKcM7VrFkfY1GTViXTK,Here I Go Again 87 - 2018 Remaster,Whitesnake,89.939,0.292,0.823,0.0117,275395,7.79e-05,0.155,-6.763,1,0.0407,4,0.244
metal,6AAZigYqOch79lKcrSBOv0,Killpop,Slipknot,158.47,0.306,0.926,0.000311,225067,0.000644,0.0776,-2.754,0,0.0912,4,0.483
metal,2Bhnzebko84NKCscEEk2IQ,Solo Sangue,Hurricane on Saturn,140.08,0.574,0.844,0.000394,210839,0.0116,0.156,-8.137,1,0.0523,4,0.47
metal,4vAHXnJ5YWLq5hbIVzZS1h,Spiders,System Of A Down,137.855,0.46,0.54,0.0324,215440,0.0168,0.326,-5.132,1,0.0381,4,0.0506
metal,4g3QZlvz39UllCcRXDZ0Do,Sulfur,Slipknot,104.803,0.278,0.985,0.000234,277800,0.000235,0.104,-1.934,1,0.129,4,0.342
metal,1sXdW94CrEIrYdbfON4Sxt,Amaranth,Nightwish,127.98,0.558,0.859,0.00469,231445,0.00196,0.0831,-3.992,0,0.0421,4,0.31
metal,4Ku3OOZWR4tpKNCVFXILY8,You Only Live Once,Suicide Silence,119.976,0.613,0.953,0.00018,192560,0.0614,0.116,-4.936,1,0.153,4,0.213
metal,6efSwlK3LOlWOeKK9xlUKF,Jekyll and Hyde,Five Finger Death Punch,155.017,0.537,0.964,0.000599,206903,1.14e-05,0.0564,-4.157,1,0.113,4,0.712
metal,20sUFOx6osdeALgtkYo3QD,Noizbleed,Hurricane on Saturn,125.121,0.584,0.826,0.000713,197757,0.00238,0.272,-6.815,1,0.0453,4,0.477
metal,2CGDxXXYbkPOyRXHzQbqkT,Click Click Boom,Saliva,95.966,0.609,0.935,0.00289,252400,0.000359,0.188,-2.941,1,0.0478,4,0.498
metal,6xOWfFoSqtmmwcIDW3r35J,Paradise (What About Us?),Within Temptation,135.03,0.461,0.928,0.000583,319688,0.0012,0.615,-3.542,0,0.0697,4,0.428
metal,4veeNpXDK1YRHMTJ1Cppsg,Buried Alive,Avenged Sevenfold,139.983,0.607,0.804,0.00116,404387,0.0,0.159,-5.209,0,0.0296,4,0.469
metal,2yXyz4NLTZx9CLdXfLTp5E,I Will Not Bow,Breaking Benjamin,107.984,0.533,0.955,0.000165,216733,1.36e-05,0.38,-3.708,1,0.0653,4,0.55
metal,6nJPHXRpKYv2yqtalEjKy5,Got the Life,Korn,123.338,0.498,0.905,1.85e-05,225307,0.765,0.383,-5.721,0,0.0521,4,0.584
metal,65qNhirLIUZRFegmA8PLzS,We Die Young,Hurricane on Saturn,124.932,0.568,0.896,0.000282,229623,0.0678,0.0592,-5.599,1,0.0466,4,0.742
metal,7rPHHJMqOpJyf3raEuI5o9,Under Your Scars,Godsmack,165.207,0.25,0.765,0.0618,231118,2.39e-06,0.118,-4.154,0,0.0414,4,0.219
metal,5O9Dz0h08LuBi0aVvDcylh,The Resistance,Skillet,156.033,0.483,0.941,0.000526,232067,3.5e-06,0.31,-3.598,0,0.0575,4,0.503
metal,5VfqI7Adyk3P4wvWnoPB14,Between Angels And Insects,Papa Roach,93.6,0.494,0.953,0.000186,234467,0.000163,0.359,-3.272,0,0.0616,4,0.365
metal,2jfk3m8nq5IvB35s2xIs1O,Not Gonna Die,Skillet,172.063,0.445,0.953,0.0106,225280,0.0,0.281,-2.463,0,0.0704,4,0.475
metal,3ArC23Mo2r1ZfcdIHlHnSP,Square Hammer,Ghost,129.986,0.529,0.903,3.31e-05,239293,0.182,0.259,-4.396,0,0.0483,4,0.746
metal,4bpUxvEEH1Jb62Z1ik1dK4,Sturm,Hurricane on Saturn,116.042,0.588,0.69,0.00141,246037,0.000484,0.0856,-8.389,1,0.0409,4,0.0661
metal,6y2DHyCYf6azhUfXmnuH6w,Question!,System Of A Down,180.683,0.207,0.973,0.00083,200600,0.0158,0.318,-3.21,0,0.185,4,0.364
metal,7KoWRwwVUgZV5D0zmrr25s,The Eagle Flies Alone - edit,Arch Enemy,136.004,0.492,0.982,0.000894,299442,0.205,0.118,-4.237,1,0.0856,4,0.148
metal,0W35nxtHtFlseSojmygEsf,War Pigs,Black Sabbath,91.499,0.464,0.612,0.116,474400,0.00559,0.171,-12.019,1,0.0591,4,0.496
metal,1pr9TZGOXeJUggIal1Wq3R,Blind,Korn,92.049,0.283,0.891,0.00678,258267,0.0038,0.159,-8.165,1,0.178,4,0.226
metal,2avKuMN2QXkaG9vvHa2JLt,Take A Look Around,Limp Bizkit,101.97,0.425,0.852,0.0174,321040,0.311,0.0935,-5.605,1,0.0461,4,0.499
metal,0iHdS7s7ezMIx3H7DbBLQB,Pitch Black,Hurricane on Saturn,144.923,0.589,0.896,0.00278,193824,0.18,0.7,-7.891,0,0.0725,4,0.38
metal,6tVs6BS4vqrFsCrHS0Ycsr,The Trooper - 1998 Remaster,Iron Maiden,162.233,0.288,0.864,0.0172,250947,0.0567,0.541,-6.762,0,0.0673,4,0.621
metal,7w6PJe5KBPyvuRYxFkPssC,No More Tears,Ozzy Osbourne,102.591,0.346,0.749,0.00167,443240,8.86e-05,0.648,-6.506,1,0.035,4,0.315
metal,4l3Vmsw0KO8HJqFtnbqaqu,Left Behind,Slipknot,156.623,0.229,0.994,7.03e-05,241467,0.00548,0.318,-3.431,1,0.22,4,0.115
metal,70Z9t1qhytWtG4cCmmi7mU,I Wanna Rock,Twisted Sister,106.244,0.504,0.911,0.00512,179760,0.0123,0.355,-2.97,1,0.0738,4,0.671
